Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
6798451734,"9 Mar 2022, 17:17:00",Afternoon Run,Run,"Had to stop for a minute at mile 1, to remove coat and catch a breath",2134,5.15,,,false,,,activities/6798451734.gpx,,,2134.0,2077.0,5158.72021484375,4.714013576507568,2.483736276626587,59.62686538696289,60.92689895629883,41.70000076293945,98.5999984741211,14.548173904418945,-0.025200048461556435,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5283.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4173946380615234,213.39999389648438,,,,,,,,,,,,""
6807543612,"11 Mar 2022, 13:52:18",Slow long run,Run,,3705,8.00,,,false,,,activities/6807543612.gpx,,,3705.0,3697.0,8000.1298828125,5.058007717132568,2.163951873779297,107.40021514892578,88.69999694824219,32.5,70.30000305175781,12.01642894744873,0.23374620079994202,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8243.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1592793464660645,0.0,,,,,,,,,,,,""
6823575440,"14 Mar 2022, 17:28:33",Afternoon Run,Run,,214,0.65,,,false,,,activities/6823575440.gpx,,,214.0,214.0,655.3200073242188,5.9639997482299805,3.0622429847717285,6.728142261505127,8.728142738342285,66.30000305175781,73.19999694824219,11.627869606018066,-0.3051944077014923,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,660.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0622429847717285,0.0,,,,,,,,,,,,""
6823624909,"14 Mar 2022, 17:37:25",Afternoon Run,Run,,217,0.61,,,false,,,activities/6823624909.gpx,,,217.0,217.0,614.5,4.107998847961426,2.8317971229553223,3.1203463077545166,4.920346260070801,64.5,72.5999984741211,7.590104579925537,-0.2929210662841797,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,619.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8317971229553223,0.0,,,,,,,,,,,,""
6823687783,"14 Mar 2022, 17:46:37",Army prep run one,Run,"First run on 100% army fit app
5 min jog
",299,0.69,,,false,,,activities/6823687783.gpx,,,299.0,299.0,696.8599853515625,3.1600005626678467,2.3306353092193604,0.0,1.0,71.0999984741211,72.69999694824219,2.277904748916626,-0.14350084960460663,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,696.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3306353092193604,22.200000762939453,,,,,,,,,,,,""
6870823968,"23 Mar 2022, 16:36:46",Afternoon Run,Run,"4 x 800m 
2 x 400m",2493,5.14,,,false,,,activities/6870823968.gpx,,,2493.0,2203.0,5146.10009765625,4.045996189117432,2.335951089859009,68.6552505493164,58.75529861450195,43.400001525878906,74.80000305175781,15.087791442871094,0.1923786848783493,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5309.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0642199516296387,0.0,,,,,,,,,,,,""
6870847914,"21 Mar 2022, 17:21:00",Treadmill circuit,Run,"400m run (6 min km pace) 
20 air squats
10 hand release press ups
x 5",720,2.00,,,false,,,,,,720.0,720.0,2000.0,,2.777777671813965,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.777777671813965,0.0,,,,,,,,,,,,""
6880408148,"25 Mar 2022, 14:19:18",Afternoon Run,Run,30 min run,1886,4.08,,,false,,,activities/6880408148.gpx,,,1886.0,1867.0,4087.139892578125,4.665966987609863,2.189148426055908,53.4587287902832,46.15869903564453,44.900001525878906,98.5999984741211,20.021997451782227,0.17860901355743408,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4252.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1670942306518555,235.8000030517578,,,,,,,,,,,,""
6897903110,"28 Mar 2022, 16:44:00",Afternoon Run,Run,"600m
15 hand release push ups
7 dumbbell snatches per hand
X 4",828,2.40,,,false,,,,,,828.0,828.0,2400.0,,2.8985507488250732,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8985507488250732,0.0,,,,,,,,,,,,""
6908659116,"30 Mar 2022, 16:29:40",Afternoon run,Run,"4 x 1000m
2 x 500m",1800,5.00,,,false,,,,,,1800.0,1800.0,5000.0,,2.777777671813965,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.777777671813965,0.0,,,,,,,,,,,,""
